page,row,file,class,method,regex,input,count
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,", 	",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*",(),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,get(get(a)),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",(),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",embedded(,4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,get(a),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,",embedded(",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,"set(get(a),c)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,set(a,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*",",embedded(",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,get('cat'),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*","(""a"",""b"")",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*",get(a),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,variable1516132991042,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,	,10
3303,465,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),pl.rembol.commandcontrol.CommandControlTest,1
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,"get('cat',embedded('invo','cation'))",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,",",12
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,b),6
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,"'''String containing """"""embedded triple-double-quote"""""", 'embedded single-quote' and ""embedded double-quote""'''",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,'abc',2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*","set(variable1516132991042,test)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,get((b),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,variable1516132991042),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,element1,4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\).*,element2,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*",),4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*","set(get(a),c)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,b)),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,),4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,"set(get(a),c)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",element1,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*","""""""abc""""""",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,get(a),4
3303,465,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testList(pl.rembol.commandcontrol.parser.CommandParserTest),3
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,",embedded(",4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,'first string''second string',2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,get(,4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\).*,variable1516132991042,6
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,"""first string""""second string""",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",),4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",(,4
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,(),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*",get(b),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,(),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,",'cation'))",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,"set(get(a),c)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'''.*'''.*,"""""""abc""""""",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,embedded(,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,test),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,get(,8
3303,465,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testBasicStringParsers(pl.rembol.commandcontrol.parser.CommandParserTest),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*","set(variable1516132991042,test)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,get('cat'),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,element1,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",get(variable1516132991042),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\).*,b)),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,get(a),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*","""first string""""second string""",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*","(""a"",""b"")",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\).*,element3,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,'second string',2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,", 	",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,"""first string""""second string""",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,a)),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"""""".*"""""".*","get('cat',embedded('invo','cation'))",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",element3,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*"".*"".*",", 	",2
3303,465,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testEmptyBrackets(pl.rembol.commandcontrol.parser.CommandParserTest),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,"set(a,b)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*\(.*,set,8
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*	.*,"set(variable1516132991042,test)",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,)),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,element2,12
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",get(b),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,", 	'element3'",2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",",",8
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",set(variable1516132991042,2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,",",10
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*","set(get(a),c)",2
3303,465,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),basicSetGetTest(pl.rembol.commandcontrol.CommandControlTest),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.* .*,get(variable1516132991042),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,".*,.*",get(a),2
3303,465,GenericTokenizer.java,pl.rembol.commandcontrol.parser.tokenizers.GenericTokenizer,genericTokenize,.*'.*'.*,)),2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.lang.Object.*,fr.figarocms.web.tag.Test$Titi,1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),test_system_get_property_set_to_false_and_outputDebugModelInJSON_never_called(fr.figarocms.web.tag.DebugModelTagForSystemPropertySetToFalseOrNotSetTest),2
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testRegexp(fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest),2
3304,418,DebugModelTagExcludedPackagesTest.java,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,testRegexp,.*sun.*,sun.nio.cs.StreamEncoder,1
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.util.logging.*,fr.figarocms.web.tag.Test$Titi,1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testExcludedPackagesWith_java_util_logging_exclusion_and_one_key_and_one_value_as_string(fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest),2
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testSpecialCharactersAreEscaped(fr.figarocms.web.tag.DebugModelTagWithSpecialJSONCharactersTest),2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,java.util.logging.*,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,1
3304,418,DebugModelTagExcludedPackagesTest.java,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,testRegexp,.*sun.*,"Lsun.misc.AppClassLoader[""parent""]",1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testExcludedPackagesWith_exclusion_from_the_package_of_the_object_included(fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest),2
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),fr.figarocms.web.tag.DebugModelTagWithSpecialJSONCharactersTest,3
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),fr.figarocms.web.tag.DebugModelTagForSystemPropertySetToFalseOrNotSetTest,3
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testExcludedPackagesWith_java_util_logging_exclusion(fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest),2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*sun.*,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,2
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testExcludedPackagesWith_test_class_excluded(fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest),2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*sun.*,fr.figarocms.web.tag.Test,2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.util.logging.*,fr.figarocms.web.tag.Test,2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,java.util.logging.*,fr.figarocms.web.tag.Test,1
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,java.util.logging.*,fr.figarocms.web.tag.Test$Titi,1
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*sun.*,fr.figarocms.web.tag.Test$Titi,1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),fr.figarocms.web.tag.DebugModelTagForSystemPropertySetToTrueTest,3
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.lang.Object.*,fr.figarocms.web.tag.Test,2
3304,418,DebugModelTagExcludedPackagesTest.java,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,testRegexp,.*sun.*,"sun.misc.AppClassLoader[""parent""]",1
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.util.logging.*,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,fr.figarocms.web.tag.Test,fr.figarocms.web.tag.Test,1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,3
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,.*java.lang.Object.*,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,1
3304,418,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),test_system_get_property_set_to_true_and_outputDebugModelInJSON_called_three_times(fr.figarocms.web.tag.DebugModelTagForSystemPropertySetToTrueTest),2
3304,418,FilteringBeanSerializerModifier.java,fr.figarocms.web.tag.FilteringBeanSerializerModifier,isExcluded,fr.figarocms.web.tag.*,fr.figarocms.web.tag.DebugModelTagExcludedPackagesTest,1
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),example66(eu.monnetproject.lemon.impl.liam.LIAMTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testImportLexicon(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eu.monnetproject.lemon.impl.LemonModelImplTest,9
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteLexiconDescription(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testGetLexica(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eu.monnetproject.lemon.conversions.lmf.LemonLMFConverterTest,4
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testMerge(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testRead_LemonModel_Reader(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testAddLexicon(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eu.monnetproject.lemon.impl.liam.LIAMTest,6
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteLexicon_5args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(.*?)are,amare,4
3305,431,SPARQLResolver.java,eu.monnetproject.lemon.impl.SPARQLResolver,sparqlAll,p\d+,o0,4
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testAddPattern(eu.monnetproject.lemon.impl.LemonModelImplTest),79
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eu.monnetproject.lemon.URIElementTest,4
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testLoadUnicode(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,SPARQLResolver.java,eu.monnetproject.lemon.impl.SPARQLResolver,sparqlAll,o\d+,o0,4
3305,431,SPARQLResolver.java,eu.monnetproject.lemon.impl.SPARQLResolver,sparqlAll,p\d+,p0,4
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(((c)a)t(.*?)(box)),catenbox,2
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(.*?)ru,tabesaserareru,2
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testCreate(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testMerge(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testConvert_LemonModelWithAnno(eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverterTest),91
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteLexicon_4args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),example66(eu.monnetproject.lemon.impl.liam.LIAMTest),25
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),example67(eu.monnetproject.lemon.impl.liam.LIAMTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eu.monnetproject.lemon.impl.LemonModelImplTest,4
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testConstituent(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),example70(eu.monnetproject.lemon.impl.liam.LIAMTest),25
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testConvert_LemonModel(eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverterTest),25
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(.*?)e?n,spielen,2
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testLoadUnicode(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testWriteLexicon_5args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteEntry_5args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),example68(eu.monnetproject.lemon.impl.liam.LIAMTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testConstituent(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testConvert_LemonModel(eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverterTest),72
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteEntry_4args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(.*?)(<?![aeiou])y,play,2
3305,431,SKOSXLConverter.java,eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverter,convert,(.*?)(\w*),http://www.example.com/test#test,1
3305,431,SPARQLResolver.java,eu.monnetproject.lemon.impl.SPARQLResolver,sparqlAll,[po](\d+),o0,2
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testWriteEntry_utf8(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testGetFactory(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testSomeMethod(eu.monnetproject.lemon.URIElementTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testPurgeLexicon(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testMergeComp(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),example64(eu.monnetproject.lemon.impl.liam.LIAMTest),91
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testRead(eu.monnetproject.lemon.impl.XMLLoadingTest),31
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWrite_3args(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eu.monnetproject.lemon.impl.SPARQLResolverTest,6
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testAddLexicon(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,canApplyRule,(.*?)ru,taberu,2
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testGetPatterns(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testWriteEntry_utf8(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),example68(eu.monnetproject.lemon.impl.liam.LIAMTest),25
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eu.monnetproject.lemon.impl.XMLLoadingTest,4
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testSomeMethod(eu.monnetproject.lemon.URIElementTest),73
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testWriteLexiconDescription(eu.monnetproject.lemon.impl.LemonSerializerImplTest),25
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,canApplyRule,(.*?)ru,tabesaseru,2
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testCreate(eu.monnetproject.lemon.impl.LemonSerializerImplTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testWrite_LemonModel_Writer(eu.monnetproject.lemon.impl.LemonSerializerImplTest),31
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eu.monnetproject.lemon.impl.SPARQLResolverTest,4
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eu.monnetproject.lemon.URIElementTest,6
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testConvert_Reader(eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverterTest),72
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,applyRule,(.*?)i,tabesaserarenai,2
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),example71(eu.monnetproject.lemon.impl.liam.LIAMTest),72
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testQuery(eu.monnetproject.lemon.impl.LemonModelImplTest),60
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eu.monnetproject.lemon.conversions.skosxl.SKOSXLConverterTest,6
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testRemoveLexicon(eu.monnetproject.lemon.impl.LemonModelImplTest),21
3305,431,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),example67(eu.monnetproject.lemon.impl.liam.LIAMTest),72
3305,431,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testBracketing(eu.monnetproject.lemon.impl.liam.LIAMTest),25
3305,431,MorphologyEngineImpl.java,eu.monnetproject.lemon.liam.impl.MorphologyEngineImpl,canApplyRule,(.*?)i,tabesaserarenai,2
