"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsLabel*', 'SOAPAction')","[923249, 923290]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setCache')","[297189, 297245, 506261, 506316, 604835, 604896, 708144, 708199, 844554, 844609]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'to')","[5937, 6042, 6147, 6252, 6357, 6462, 6567, 6672, 6777, 6882, 33111, 33216, 33321, 33426, 33531, 33636, 33741, 33846, 33951, 34056, 55219, 55324, 55429, 55534, 55639, 55744, 55849, 55954, 56059, 56164, 81655, 81760, 81865, 81970, 82075, 82180, 82285, 82390, 82495, 82600, 107563, 107668, 107773, 107878, 107983, 108088, 108193, 108298, 108403, 108508, 129671, 129776, 129881, 129986, 130091, 130196, 130301, 130406, 130511, 130616, 156152, 156257, 156362, 156467, 156572, 156677, 156782, 156887, 156992, 157097, 183326, 183431, 183536, 183641, 183746, 183851, 183956, 184061, 184166, 184271, 205434, 205539, 205644, 205749, 205854, 205959, 206064, 206169, 206274, 206379, 231870, 231975, 232080, 232185, 232290, 232395, 232500, 232605, 232710, 232815, 257778, 257883, 257988, 258093, 258198, 258303, 258408, 258513, 258618, 258723, 280777, 280886, 280995, 281104, 281213, 281322, 281431, 281540, 281649, 281758, 304775, 304884, 304993, 305102, 305211, 305320, 305429, 305538, 305647, 305756, 327406, 327515, 327624, 327733, 327842, 327951, 328060, 328169, 328278, 328387, 350137, 350244, 350351, 350458, 350565, 350672, 350779, 350886, 350993, 351100, 380674, 380781, 380888, 380995, 381102, 381209, 381316, 381423, 381530, 381637, 402847, 402954, 403061, 403168, 403275, 403382, 403489, 403596, 403703, 403810, 427420, 427527, 427634, 427741, 427848, 427955, 428062, 428169, 428276, 428383, 454628, 454735, 454842, 454949, 455056, 455163, 455270, 455377, 455484, 455591, 484300, 484407, 484514, 484621, 484728, 484835, 484942, 485049, 485156, 485263, 513708, 513815, 513922, 514029, 514136, 514243, 514350, 514457, 514564, 514671, 536514, 536621, 536728, 536835, 536942, 537049, 537156, 537263, 537370, 537477, 559157, 559264, 559371, 559478, 559585, 559692, 559799, 559906, 560013, 560120, 581947, 582068, 582189, 582310, 582431, 582552, 582673, 582794, 582915, 583036, 613116, 613235, 613354, 613473, 613592, 613711, 613830, 613949, 614068, 614187, 639974, 640081, 640188, 640295, 640402, 640509, 640616, 640723, 640830, 640937, 662404, 662511, 662618, 662725, 662832, 662939, 663046, 663153, 663260, 663367, 691862, 691969, 692076, 692183, 692290, 692397, 692504, 692611, 692718, 692825, 715591, 715698, 715805, 715912, 716019, 716126, 716233, 716340, 716447, 716554, 738183, 738290, 738397, 738504, 738611, 738718, 738825, 738932, 739039, 739146, 760295, 760402, 760509, 760616, 760723, 760830, 760937, 761044, 761151, 761258, 782831, 782938, 783045, 783152, 783259, 783366, 783473, 783580, 783687, 783794, 805530, 805637, 805744, 805851, 805958, 806065, 806172, 806279, 806386, 806493, 828336, 828443, 828550, 828657, 828764, 828871, 828978, 829085, 829192, 829299, 852001, 852108, 852215, 852322, 852429, 852536, 852643, 852750, 852857, 852964, 873679, 873786, 873893, 874000, 874107, 874214, 874321, 874428, 874535, 874642, 895840, 895947, 896054, 896161, 896268, 896375, 896482, 896589, 896696, 896803]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getType')","[97517, 97570, 247732, 247785, 776672, 776726]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getObjectModel')","[23593, 23646, 72875, 72928, 147327, 147380, 173808, 173861, 223090, 223143, 371292, 371346, 445412, 445466]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getNamespaces')","[24067, 24120, 73349, 73402, 98414, 98467, 147801, 147854, 174282, 174335, 223564, 223617, 248629, 248682, 371775, 371829, 445895, 445949]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setPattern')","[26803, 101255, 177018, 251470, 321350, 530086, 634029, 685434, 821908]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'doTry')","[13812, 41091, 63094, 89530, 115543, 137546, 164027, 191306, 213309, 239745, 265758, 288952, 312950, 335690, 358162, 388806, 410872, 435445, 462653, 492432, 521733, 544646, 567289, 591022, 622041, 648106, 670429, 699994, 723616, 746208, 768427, 790963, 813555, 836468, 860026, 881811, 903865]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setOtherwise')","[375802, 479428, 554285]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'pipeline')","[12342, 12447, 12552, 12657, 39621, 39726, 39831, 39936, 61624, 61729, 61834, 61939, 88060, 88165, 88270, 88375, 114073, 114178, 114283, 114388, 136076, 136181, 136286, 136391, 162557, 162662, 162767, 162872, 189836, 189941, 190046, 190151, 211839, 211944, 212049, 212154, 238275, 238380, 238485, 238590, 264288, 264393, 264498, 264603, 287426, 287535, 287644, 287753, 311424, 311533, 311642, 311751, 334164, 334273, 334382, 334491, 356664, 356771, 356878, 356985, 387308, 387415, 387522, 387629, 409374, 409481, 409588, 409695, 433947, 434054, 434161, 434268, 461155, 461262, 461369, 461476, 490934, 491041, 491148, 491255, 520235, 520342, 520449, 520556, 543148, 543255, 543362, 543469, 565791, 565898, 566005, 566112, 589328, 589449, 589570, 589691, 620375, 620494, 620613, 620732, 646608, 646715, 646822, 646929, 668931, 669038, 669145, 669252, 698496, 698603, 698710, 698817, 722118, 722225, 722332, 722439, 744710, 744817, 744924, 745031, 766929, 767036, 767143, 767250, 789465, 789572, 789679, 789786, 812057, 812164, 812271, 812378, 834970, 835077, 835184, 835291, 858528, 858635, 858742, 858849, 880313, 880420, 880527, 880634, 902367, 902474, 902581, 902688]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'markRollbackOnly')","[15964, 43243, 65246, 91682, 117695, 139698, 166179, 193458, 215461, 241897, 267910, 291186, 315184, 337924, 360355, 390999, 413065, 437638, 464846, 494625, 523926, 546839, 569482, 593502, 624480, 650299, 672622, 702187, 725809, 748401, 770620, 793156, 815748, 838661, 862219, 884004, 906058]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setHeader')","[7984, 8089, 35158, 35263, 57266, 57371, 83702, 83807, 109610, 109715, 131718, 131823, 158199, 158304, 185373, 185478, 207481, 207586, 233917, 234022, 259825, 259930, 282902, 283011, 306791, 306900, 329531, 329640, 352223, 352330, 382760, 382867, 404933, 405040, 429506, 429613, 456714, 456821, 486386, 486493, 515687, 515794, 538600, 538707, 561243, 561350, 584306, 584427, 615317, 615436, 642060, 642167, 664490, 664597, 693948, 694055, 717570, 717677, 740269, 740376, 762381, 762488, 784917, 785024, 807616, 807723, 830422, 830529, 853980, 854087, 875765, 875872, 897926, 898033]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'split')","[2890, 2995, 3100, 29854, 29959, 30064, 52172, 52277, 52382, 78608, 78713, 78818, 104306, 104411, 104516, 126624, 126729, 126834, 153105, 153210, 153315, 180069, 180174, 180279, 202387, 202492, 202597, 228823, 228928, 229033, 254521, 254626, 254731, 277396, 277505, 277614, 301394, 301503, 301612, 324025, 324134, 324243, 347032, 347139, 347246, 377355, 377462, 377569, 399742, 399849, 399956, 424315, 424422, 424529, 451523, 451630, 451737, 480981, 481088, 481195, 510389, 510496, 510603, 533195, 533302, 533409, 555838, 555945, 556052, 578436, 578557, 578678, 609425, 609544, 609663, 636655, 636762, 636869, 659299, 659406, 659513, 688543, 688650, 688757, 712272, 712379, 712486, 734864, 734971, 735078, 756976, 757083, 757190, 779512, 779619, 779726, 802211, 802318, 802425, 825017, 825124, 825231, 848682, 848789, 848896, 870360, 870467, 870574, 892735, 892842, 892949]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getWhenClauses')","[375426, 375480, 479052, 479106, 553909, 553963]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setExpression')","[1260, 1314, 25329, 25383, 50542, 50596, 74611, 74665, 76978, 77032, 99781, 99835, 124994, 125048, 149063, 149117, 151475, 151529, 175544, 175598, 200757, 200811, 224826, 224880, 227193, 227247, 249996, 250050, 345371, 345426, 368070, 368125, 369251, 369304, 373061, 373116, 398081, 398136, 420242, 420297, 422654, 422709, 447181, 447236, 449862, 449917, 473637, 473692, 476746, 476801, 501822, 501884, 505026, 505081, 576558, 576620, 603441, 603503, 632487, 632549, 657638, 657693, 681413, 681468, 683932, 683987, 891074, 891129, 913235, 913290]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'onException')","[7092, 7197, 34266, 34371, 56374, 56479, 82810, 82915, 108718, 108823, 130826, 130931, 157307, 157412, 184481, 184586, 206589, 206694, 233025, 233130, 258933, 259038, 281976, 282085, 305974, 306083, 328605, 328714, 351314, 351421, 381851, 381958, 404024, 404131, 428597, 428704, 455805, 455912, 485477, 485584, 514885, 514992, 537691, 537798, 560334, 560441, 583278, 583399, 614425, 614544, 641151, 641258, 663581, 663688, 693039, 693146, 716768, 716875, 739360, 739467, 761472, 761579, 784008, 784115, 806707, 806814, 829513, 829620, 853178, 853285, 874856, 874963, 897017, 897124]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'enrichRef')","[19009, 46288, 68291, 94727, 120740, 142743, 169224, 196503, 218506, 244942, 270955, 294347, 318345, 341085, 363458, 394102, 416168, 440741, 467949, 497728, 527029, 549942, 572585, 597011, 627931, 653402, 675725, 705290, 728912, 751504, 773723, 796259, 818851, 841764, 865322, 887107, 909161]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'idempotentConsumer')","[13182, 13287, 13392, 40461, 40566, 40671, 62464, 62569, 62674, 88900, 89005, 89110, 114913, 115018, 115123, 136916, 137021, 137126, 163397, 163502, 163607, 190676, 190781, 190886, 212679, 212784, 212889, 239115, 239220, 239325, 265128, 265233, 265338, 288298, 288407, 288516, 312296, 312405, 312514, 335036, 335145, 335254, 357520, 357627, 357734, 388164, 388271, 388378, 410230, 410337, 410444, 434803, 434910, 435017, 462011, 462118, 462225, 491790, 491897, 492004, 521091, 521198, 521305, 544004, 544111, 544218, 566647, 566754, 566861, 590296, 590417, 590538, 621327, 621446, 621565, 647464, 647571, 647678, 669787, 669894, 670001, 699352, 699459, 699566, 722974, 723081, 723188, 745566, 745673, 745780, 767785, 767892, 767999, 790321, 790428, 790535, 812913, 813020, 813127, 835826, 835933, 836040, 859384, 859491, 859598, 881169, 881276, 881383, 903223, 903330, 903437]"
"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsDataPart*', 'org.apache.camel.xmlconverter.output.omit-xml-declaration')","[924992, 925033]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'process')","[5412, 32586, 54694, 81130, 107038, 129146, 155627, 182801, 204909, 231345, 257253, 280232, 304230, 326861, 349602, 380139, 402312, 426885, 454093, 483765, 513173, 535979, 558622, 581342, 612521, 639439, 661869, 691327, 715056, 737648, 759760, 782296, 804995, 827801, 851466, 873144, 895305]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'filter')","[4362, 4467, 4572, 4677, 31326, 31431, 31536, 31641, 53644, 53749, 53854, 53959, 80080, 80185, 80290, 80395, 105778, 105883, 105988, 106093, 128096, 128201, 128306, 128411, 154577, 154682, 154787, 154892, 181541, 181646, 181751, 181856, 203859, 203964, 204069, 204174, 230295, 230400, 230505, 230610, 255993, 256098, 256203, 256308, 278924, 279033, 279142, 279251, 302922, 303031, 303140, 303249, 325553, 325662, 325771, 325880, 348532, 348639, 348746, 348853, 378855, 378962, 379069, 379176, 401242, 401349, 401456, 401563, 425815, 425922, 426029, 426136, 453023, 453130, 453237, 453344, 482481, 482588, 482695, 482802, 511889, 511996, 512103, 512210, 534695, 534802, 534909, 535016, 557338, 557445, 557552, 557659, 580132, 580253, 580374, 580495, 611093, 611212, 611331, 611450, 638155, 638262, 638369, 638476, 660799, 660906, 661013, 661120, 690043, 690150, 690257, 690364, 713772, 713879, 713986, 714093, 736364, 736471, 736578, 736685, 758476, 758583, 758690, 758797, 781012, 781119, 781226, 781333, 803711, 803818, 803925, 804032, 826517, 826624, 826731, 826838, 850182, 850289, 850396, 850503, 871860, 871967, 872074, 872181, 894235, 894342, 894449, 894556]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'createChildProcessor')","[9927, 37101, 59209, 85645, 111553, 133661, 160142, 187316, 209424, 235860, 261768, 284919, 308808, 331548, 354203, 384740, 406913, 431486, 458694, 488366, 517667, 540580, 563223, 586545, 617519, 644040, 666470, 695928, 719550, 742249, 764361, 786897, 809596, 832402, 855960, 877745, 899906]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'when')","[374462, 374569, 478088, 478195, 552945, 553052]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'bean')","[7354, 7459, 7564, 7669, 34528, 34633, 34738, 34843, 56636, 56741, 56846, 56951, 83072, 83177, 83282, 83387, 108980, 109085, 109190, 109295, 131088, 131193, 131298, 131403, 157569, 157674, 157779, 157884, 184743, 184848, 184953, 185058, 206851, 206956, 207061, 207166, 233287, 233392, 233497, 233602, 259195, 259300, 259405, 259510, 282248, 282357, 282466, 282575, 298227, 298336, 306246, 306355, 306464, 328877, 328986, 329095, 329204, 351581, 351688, 351795, 351902, 382118, 382225, 382332, 382439, 404291, 404398, 404505, 404612, 428864, 428971, 429078, 429185, 456072, 456179, 456286, 456393, 485744, 485851, 485958, 486065, 507280, 507387, 515152, 515259, 515366, 537958, 538065, 538172, 538279, 560601, 560708, 560815, 560922, 583580, 583701, 583822, 583943, 605968, 606087, 614722, 614841, 614960, 641418, 641525, 641632, 641739, 663848, 663955, 664062, 664169, 693306, 693413, 693520, 693627, 709163, 709270, 717035, 717142, 717249, 739627, 739734, 739841, 739948, 761739, 761846, 761953, 762060, 784275, 784382, 784489, 784596, 806974, 807081, 807188, 807295, 829780, 829887, 829994, 830101, 845573, 845680, 853445, 853552, 853659, 875123, 875230, 875337, 875444, 897284, 897391, 897498, 897605]"
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'Content-Type')","[915421, 918211, 919599, 921239]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setRef')","[27804, 27858, 102256, 102310, 178019, 178073, 252471, 252525, 298936, 298992, 471650, 471705, 507976, 508031, 531106, 531161, 601195, 601257, 606742, 606803, 679426, 679481, 686454, 686509, 709859, 709914, 755156, 755211, 822928, 822983, 846269, 846324, 868540, 868595]"
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(?i)(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'CamelHttpUrl')",[926365]
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'ShsDataPartContentType')","[915610, 916254, 918337, 919851, 921113, 921960]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setParent')","[3888, 3942, 30852, 30906, 53170, 53224, 79606, 79660, 105304, 105358, 127622, 127676, 154103, 154157, 181067, 181121, 203385, 203439, 229821, 229875, 255519, 255573, 278432, 278488, 302430, 302486, 325061, 325117, 348049, 348104, 378372, 378427, 400759, 400814, 425332, 425387, 452540, 452595, 481998, 482053, 511406, 511461, 534212, 534267, 556855, 556910, 579586, 579648, 610556, 610617, 637672, 637727, 660316, 660371, 689560, 689615, 713289, 713344, 735881, 735936, 757993, 758048, 780529, 780584, 803228, 803283, 826034, 826089, 849699, 849754, 871377, 871432, 893752, 893807]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'sort')","[4047, 4152, 4257, 31011, 31116, 31221, 53329, 53434, 53539, 79765, 79870, 79975, 105463, 105568, 105673, 127781, 127886, 127991, 154262, 154367, 154472, 181226, 181331, 181436, 203544, 203649, 203754, 229980, 230085, 230190, 255678, 255783, 255888, 278597, 278706, 278815, 302595, 302704, 302813, 325226, 325335, 325444, 348211, 348318, 348425, 378534, 378641, 378748, 400921, 401028, 401135, 425494, 425601, 425708, 452702, 452809, 452916, 482160, 482267, 482374, 511568, 511675, 511782, 534374, 534481, 534588, 557017, 557124, 557231, 579769, 579890, 580011, 610736, 610855, 610974, 637834, 637941, 638048, 660478, 660585, 660692, 689722, 689829, 689936, 713451, 713558, 713665, 736043, 736150, 736257, 758155, 758262, 758369, 780691, 780798, 780905, 803390, 803497, 803604, 826196, 826303, 826410, 849861, 849968, 850075, 871539, 871646, 871753, 893914, 894021, 894128]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setProperty')","[2313, 2418, 29277, 29382, 51595, 51700, 78031, 78136, 103729, 103834, 126047, 126152, 152528, 152633, 179492, 179597, 201810, 201915, 228246, 228351, 253944, 254049, 276797, 276906, 300795, 300904, 323426, 323535, 346444, 346551, 376767, 376874, 399154, 399261, 423727, 423834, 450935, 451042, 480393, 480500, 509801, 509908, 532607, 532714, 555250, 555357, 577771, 577892, 608771, 608890, 636067, 636174, 658711, 658818, 687955, 688062, 711684, 711791, 734276, 734383, 756388, 756495, 778924, 779031, 801623, 801730, 824429, 824536, 848094, 848201, 869772, 869879, 892147, 892254]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setNamespaces')","[24172, 73454, 98519, 147906, 174387, 223669, 248734, 371882, 446002]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'pollEnrichRef')","[19534, 46813, 68816, 95252, 121265, 143268, 169749, 197028, 219031, 245467, 271480, 294892, 318890, 341630, 363993, 394637, 416703, 441276, 468484, 498263, 527564, 550477, 573120, 597616, 628526, 653937, 676260, 705825, 729447, 752039, 774258, 796794, 819386, 842299, 865857, 887642, 909696]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'toString')","[105, 24384, 26541, 49282, 73666, 75823, 98731, 100993, 123734, 148118, 150320, 174599, 176756, 199497, 223881, 226038, 248946, 251208, 274175, 297463, 321187, 343925, 367107, 372098, 374355, 396797, 418958, 421477, 446218, 448416, 470739, 475569, 477981, 500370, 504063, 506530, 529819, 552838, 575227, 600165, 605134, 631035, 633869, 656192, 678515, 682755, 685167, 708413, 731702, 754728, 776619, 799049, 821641, 844823, 868112, 889897, 911951]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'createPredicate')","[21957, 24804, 71239, 74086, 99151, 99256, 145691, 148538, 172172, 175019, 221454, 224301, 249366, 249471, 366462, 367535, 369625, 372526, 419600, 419707, 443745, 446646, 471543, 473102, 476104, 476211, 501096, 501217, 503418, 504491, 601074, 602836, 631761, 631882, 679319, 680878, 683290, 683397, 912593, 912700]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setFaultHeader')","[18379, 45658, 67661, 94097, 120110, 142113, 168594, 195873, 217876, 244312, 270325, 293693, 317691, 340431, 362816, 393460, 415526, 440099, 467307, 497086, 526387, 549300, 571943, 596285, 627217, 652760, 675083, 704648, 728270, 750862, 773081, 795617, 818209, 841122, 864680, 886465, 908519]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'removeHeader')","[8824, 35998, 58106, 84542, 110450, 132558, 159039, 186213, 208321, 234757, 260665, 283774, 307663, 330403, 353079, 383616, 405789, 430362, 457570, 487242, 516543, 539456, 562099, 585274, 616269, 642916, 665346, 694804, 718426, 741125, 763237, 785773, 808472, 831278, 854836, 876621, 898782]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'ref')","[297844, 506904, 605550, 708787, 845197]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'matches')","[24489, 73771, 98836, 148223, 174704, 223986, 249051, 367214, 372205, 419172, 446325, 472781, 475676, 500612, 504170, 602473, 631277, 680557, 682862, 912165]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getExcludePattern')","[322116, 322171, 634781, 634835]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'routeId')","[11869, 39148, 61151, 87587, 113600, 135603, 162084, 189363, 211366, 237802, 263815, 286935, 310933, 333673, 356182, 386826, 408892, 433465, 460673, 490452, 519753, 542666, 565309, 588783, 619839, 646126, 668449, 698014, 721636, 744228, 766447, 788983, 811575, 834488, 858046, 879831, 901885]"
"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsLabel*', 'Host')","[923581, 923622]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'assertMatches')","[25119, 74401, 99571, 148853, 175334, 224616, 249786, 367856, 372847, 420028, 446967, 473423, 476532, 501580, 504812, 603199, 632245, 681199, 683718, 913021]"
"('ThreadHelper.java', 'org.apache.camel.util.concurrent.ThreadHelper', 'resolveThreadName', '.*#\\w+#.*', 'Camel (camel-3) thread #2 - ShutdownTask')",[926408]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'convertBodyTo')","[18642, 18747, 45921, 46026, 67924, 68029, 94360, 94465, 120373, 120478, 142376, 142481, 168857, 168962, 196136, 196241, 218139, 218244, 244575, 244680, 270588, 270693, 293966, 294075, 317964, 318073, 340704, 340813, 363084, 363191, 393728, 393835, 415794, 415901, 440367, 440474, 467575, 467682, 497354, 497461, 526655, 526762, 549568, 549675, 572211, 572318, 596588, 596709, 627515, 627634, 653028, 653135, 675351, 675458, 704916, 705023, 728538, 728645, 751130, 751237, 773349, 773456, 795885, 795992, 818477, 818584, 841390, 841497, 864948, 865055, 886733, 886840, 908787, 908894]"
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'ShsDataPartContentLength')","[915736, 915869, 918400, 919473, 921365, 921995]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'markRollbackOnlyLast')","[16069, 43348, 65351, 91787, 117800, 139803, 166284, 193563, 215566, 242002, 268015, 291295, 315293, 338033, 360462, 391106, 413172, 437745, 464953, 494732, 524033, 546946, 569589, 593623, 624599, 650406, 672729, 702294, 725916, 748508, 770727, 793263, 815855, 838768, 862326, 884111, 906165]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'pipeline')","[12289, 12394, 12499, 12604, 39568, 39673, 39778, 39883, 61571, 61676, 61781, 61886, 88007, 88112, 88217, 88322, 114020, 114125, 114230, 114335, 136023, 136128, 136233, 136338, 162504, 162609, 162714, 162819, 189783, 189888, 189993, 190098, 211786, 211891, 211996, 212101, 238222, 238327, 238432, 238537, 264235, 264340, 264445, 264550, 287371, 287480, 287589, 287698, 311369, 311478, 311587, 311696, 334109, 334218, 334327, 334436, 356610, 356717, 356824, 356931, 387254, 387361, 387468, 387575, 409320, 409427, 409534, 409641, 433893, 434000, 434107, 434214, 461101, 461208, 461315, 461422, 490880, 490987, 491094, 491201, 520181, 520288, 520395, 520502, 543094, 543201, 543308, 543415, 565737, 565844, 565951, 566058, 589267, 589388, 589509, 589630, 620315, 620434, 620553, 620672, 646554, 646661, 646768, 646875, 668877, 668984, 669091, 669198, 698442, 698549, 698656, 698763, 722064, 722171, 722278, 722385, 744656, 744763, 744870, 744977, 766875, 766982, 767089, 767196, 789411, 789518, 789625, 789732, 812003, 812110, 812217, 812324, 834916, 835023, 835130, 835237, 858474, 858581, 858688, 858795, 880259, 880366, 880473, 880580, 902313, 902420, 902527, 902634]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setTypeClass')",[777745]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'cache')","[297354, 506423, 605015, 708306, 844716]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'clearOutput')","[10032, 37311, 59314, 85750, 111763, 133766, 160247, 187526, 209529, 235965, 261978, 285028, 309026, 331766, 354310, 384954, 407020, 431593, 458801, 488580, 517881, 540794, 563437, 586666, 617757, 644254, 666577, 696142, 719764, 742356, 764575, 787111, 809703, 832616, 856174, 877959, 900013]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'addInterceptStrategy')","[7774, 34948, 57056, 83492, 109400, 131508, 157989, 185163, 207271, 233707, 259615, 282684, 306573, 329313, 352009, 382546, 404719, 429292, 456500, 486172, 515473, 538386, 561029, 584064, 615079, 641846, 664276, 693734, 717356, 740055, 762167, 784703, 807402, 830208, 853766, 875551, 897712]"
