"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'CustomValidateRecursively.class')",[1141502]
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', 'acquisitions[0].acquisitions[0].customers[1].lastName required')","[985827, 985865]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'CGLIB$validationRulesContainer$2')","[866609, 867921, 869233, 870545, 871857, 873169, 874481, 875793, 877105, 878417, 880767, 882079, 883391, 884703, 886015, 887327, 888639, 889951, 891263, 892575, 894925, 896237, 897549, 898861, 900173, 901485, 902797, 904109, 905421, 906733, 909074, 910362, 911665, 912944, 914232, 915535, 916814, 918102, 919405, 920684, 921972, 923275, 924554, 925842, 927145, 929955, 931369, 933143, 934917, 936691]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testNumberedArgumentReplacementGivenRuleNameErrorCode(org.springjutsu.validation.integrationTests.MessageLookupIntegrationTest)')","[33269, 37829, 67650, 86582, 107804, 111524, 135549, 162175, 174701, 198935, 203135, 230472, 296538, 324537, 329337, 360814, 381084, 403812, 407772, 433453, 470517, 496257, 500697, 529690, 599674, 629179, 634219, 667352, 690590, 718589, 723389, 754866, 778070, 807575, 812615, 958506, 961452]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testPreventRuleRecursion(org.springjutsu.validation.integrationTests.RecursionIntegrationTest)')","[48355, 48393, 48431, 51699, 51737, 51775, 73509, 73540, 73571, 92198, 92224, 92250, 120111, 120142, 120173, 122839, 122870, 122901, 140085, 140109, 140133, 181193, 181223, 181253, 212830, 212865, 212900, 215910, 215945, 215980, 235764, 235792, 235820, 304125, 304160, 304195, 340417, 340457, 340497, 343937, 343977, 344017, 367051, 367084, 367117, 387138, 387166, 387194, 416913, 416946, 416979, 419817, 419850, 419883, 438367, 438393, 438419, 477447, 477479, 477511, 510946, 510983, 511020, 514202, 514239, 514276, 535360, 535390, 535420, 607699, 607736, 607773, 645853, 645895, 645937, 649549, 649591, 649633, 673967, 674002, 674037, 698177, 698212, 698247, 734469, 734509, 734549, 737989, 738029, 738069, 761103, 761136, 761169, 786095, 786132, 786169, 824249, 824291, 824333, 827945, 827987, 828029, 1077160, 1077200, 1077240, 1078452, 1078494, 1078536]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testFindFirstMatchingRestPathMultiCandidate(org.springjutsu.validation.util.RequestUtilsTest)')","[21059, 21097, 21135, 60693, 60724, 60755, 78751, 78777, 78803, 97827, 97858, 97889, 130153, 130177, 130201, 165638, 165668, 165698, 187682, 187717, 187752, 224184, 224212, 224240, 240600, 240628, 240656, 285935, 285970, 286005, 311689, 311729, 311769, 353411, 353444, 353477, 372637, 372665, 372693, 393197, 393230, 393263, 427611, 427637, 427663, 460838, 460870, 460902, 484366, 484403, 484440, 522956, 522986, 523016, 540542, 540572, 540602, 588455, 588492, 588529, 615693, 615735, 615777, 659503, 659538, 659573, 679987, 680022, 680057, 705741, 705781, 705821, 747463, 747496, 747529, 766851, 766888, 766925, 794089, 794131, 794173, 837989, 838029, 838069, 842025, 842067, 842109]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'acquisitions.customers.lastName')","[989734, 989770, 989879, 989916, 989954, 989991, 990030, 990068, 990106, 990143, 990257, 990295, 990479, 990516, 990554, 990591, 990630, 990668]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qedit\\E', 'edit')","[1036042, 1039294, 1102913, 1108800, 1111074, 1112634, 1116306, 1120682]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'address.lineOne')","[946320, 946356, 946392, 946427, 946465, 946502, 946540, 946577, 946616, 946654, 946692, 946729, 946843, 946881, 946918, 946954, 1157274, 1157309, 1157800, 1157836, 1160008, 1160049, 1162685, 1162722, 1163239, 1163277]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testFindFirstMatchingRestPathWithAntPath(org.springjutsu.validation.util.RequestUtilsTest)')","[21211, 21249, 21287, 60817, 60848, 60879, 78855, 78881, 78907, 97951, 97982, 98013, 130249, 130273, 130297, 165758, 165788, 165818, 187822, 187857, 187892, 224296, 224324, 224352, 240712, 240740, 240768, 286075, 286110, 286145, 311849, 311889, 311929, 353543, 353576, 353609, 372749, 372777, 372805, 393329, 393362, 393395, 427715, 427741, 427767, 460966, 460998, 461030, 484514, 484551, 484588, 523076, 523106, 523136, 540662, 540692, 540722, 588603, 588640, 588677, 615861, 615903, 615945, 659643, 659678, 659713, 680127, 680162, 680197, 705901, 705941, 705981, 747595, 747628, 747661, 766999, 767036, 767073, 794257, 794299, 794341, 838149, 838189, 838229, 842193, 842235, 842277]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'SkippablePerson.class')",[1138382]
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'acquisitions[0].customers[1].emailAddress')","[982771, 982807]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testValidationRuleContainerPresent(org.springjutsu.validation.namespace.ValidationConfigurationDefinitionParserTest)')","[26066, 27926, 64527, 82438, 101917, 103441, 133126, 161390, 169897, 192296, 194012, 227649, 290909, 316958, 318914, 357491, 376610, 397549, 399169, 430830, 465383, 489242, 491054, 526667, 593715, 621224, 623276, 663829, 684961, 711010, 712966, 751543, 772111, 799620, 801672, 948655, 950038]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testGetLength(org.springjutsu.validation.util.ValidationRulesUtilsTest)')","[15722, 20109, 24525, 63266, 81026, 81253, 97052, 100656, 132145, 161100, 168265, 168528, 186807, 190875, 226508, 289002, 289310, 310689, 315337, 356150, 375088, 375333, 392372, 396208, 429769, 463641, 463922, 483441, 487741, 525446, 591698, 592024, 614643, 619523, 662408, 683054, 683362, 704741, 709389, 750202, 770094, 770420, 793039, 797919, 848398, 848720]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', '4')","[1065161, 1065196, 1067628, 1067663, 1073290, 1073325, 1075757, 1075792]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'customers[0].firstName')","[1005829, 1005863]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testSetCustomRuleExecutorStringRuleExecutor(org.springjutsu.validation.executors.RuleExecutorContainerTest)')","[9295, 9335, 9375, 15181, 15214, 15247, 148257, 148285, 148313, 155592, 155625, 155658, 160274, 160300, 160326, 248043, 248075, 248107, 256278, 256315, 256352, 261648, 261678, 261708, 269365, 269402, 269439, 278725, 278767, 278809, 284955, 284990, 285025, 447171, 447201, 447231, 454956, 454991, 455026, 459982, 460010, 460038, 548475, 548509, 548543, 557160, 557199, 557238, 562874, 562906, 562938, 571035, 571074, 571113, 580845, 580889, 580933, 587419, 587456, 587493, 1185791, 1185828, 1185865, 1195151, 1195193, 1195235, 1201381, 1201416, 1201451, 1207989, 1208028, 1208067, 1217799, 1217843, 1217887, 1233825, 1233865, 1233905, 1234477, 1234519, 1234561]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testErrorPathRequiredForELModel(org.springjutsu.validation.integrationTests.ELIntegrationTest)')","[39653, 43909, 70502, 89208, 113012, 116484, 137757, 162698, 177735, 204815, 208735, 233048, 300082, 331257, 335737, 363850, 383914, 409356, 413052, 435845, 473755, 502473, 506617, 532450, 603422, 636235, 640939, 670572, 694134, 725309, 729789, 757902, 781818, 814631, 819335, 1010085, 1010903]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'isEL', '\\$\\{.+\\}', 'test${model.firstName}${foo}')","[1013227, 1013262]"
"('RegexMatchRuleExecutor.java', 'org.springjutsu.validation.executors.RegexMatchRuleExecutor', 'doValidate', '[0-9]*', 'abc')","[955271, 955296]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*', 'account')","[846306, 846414, 846576, 846846, 847062, 847143, 847224, 847845]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testReplacePathVariablesMultipleTimes(org.springjutsu.validation.util.RequestUtilsTest)')","[24061, 63142, 80805, 100276, 132049, 161079, 168008, 190447, 226396, 242812, 288700, 314849, 356018, 374849, 395804, 429665, 463366, 487289, 525326, 542912, 591378, 619011, 662268, 682752, 708901, 750070, 769774, 797407, 841149, 845343]"
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', 'Got Custom Message Code')","[965266, 965300]"
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', '(3) Model arg: First Name Lookup Successful, Value arg: Literal Value Lookup Successful')","[971196, 971230]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'isEL', '\\$\\{.+\\}', 'bob@bob.bob')","[1017975, 1018011]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', '${currentModel.favoriteColor}')","[1016136, 1016170, 1016204, 1016237, 1016273, 1016308, 1016344, 1016379, 1022777, 1022812, 1022847, 1022881, 1022918, 1022954, 1022991, 1023027, 1023489, 1023525, 1023636, 1023673]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'validationErrorMessageHandler')","[850097, 850811, 851525, 852239, 852953, 853667, 854381, 855095, 855809, 856523, 858275, 858989, 859703, 860417, 861131, 861845, 862559, 863273, 863987, 864701, 866960, 868272, 869584, 870896, 872208, 873520, 874832, 876144, 877456, 878768, 881118, 882430, 883742, 885054, 886366, 887678, 888990, 890302, 891614, 892926, 895276, 896588, 897900, 899212, 900524, 901836, 903148, 904460, 905772, 907084, 909416, 910713, 912007, 913286, 914583, 915877, 917156, 918453, 919747, 921026, 922323, 923617, 924896, 926193, 927487, 930297, 931846, 933620, 935394, 937168]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'org.springjutsu.validation.executors.impl.MaxLengthRuleExecutorTest')","[17363, 84744, 172571, 294043, 379100, 468241, 597033, 688095, 775429]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testMultipleAnnotationsNoMatch(org.springjutsu.validation.mvc.ValidationFailureViewHandlerExceptionResolverTest)')","[4335, 4375, 4415, 11485, 11518, 11551, 144621, 144649, 144677, 151500, 151533, 151566, 157362, 157388, 157414, 243879, 243911, 243943, 251690, 251727, 251764, 258288, 258318, 258348, 262868, 262898, 262928, 264541, 264578, 264615, 273517, 273559, 273601, 281035, 281070, 281105, 443271, 443301, 443331, 450616, 450651, 450686, 456846, 456874, 456902, 544047, 544081, 544115, 552324, 552363, 552402, 559290, 559322, 559354, 564176, 564208, 564240, 565947, 565986, 566025, 575389, 575433, 575477, 583275, 583312, 583349, 1180967, 1181004, 1181041, 1189943, 1189985, 1190027, 1197461, 1197496, 1197531, 1202901, 1202940, 1202979, 1212343, 1212387, 1212431, 1220319, 1220359, 1220399, 1222299, 1222341, 1222383]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testFindFirstMatchingRestPathBasic(org.springjutsu.validation.util.RequestUtilsTest)')","[23491, 23529, 23567, 62677, 62708, 62739, 80415, 80441, 80467, 99811, 99842, 99873, 131689, 131713, 131737, 167558, 167588, 167618, 189922, 189957, 189992, 225976, 226004, 226032, 242392, 242420, 242448, 288175, 288210, 288245, 314249, 314289, 314329, 355523, 355556, 355589, 374429, 374457, 374485, 395309, 395342, 395375, 429275, 429301, 429327, 462886, 462918, 462950, 486734, 486771, 486808, 524876, 524906, 524936, 542462, 542492, 542522, 590823, 590860, 590897, 618381, 618423, 618465, 661743, 661778, 661813, 682227, 682262, 682297, 708301, 708341, 708381, 749575, 749608, 749641, 769219, 769256, 769293, 796777, 796819, 796861, 840549, 840589, 840629, 844713, 844755, 844797]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testValidate(org.springjutsu.validation.executors.impl.MinLengthRuleExecutorTest)')","[17273, 17304, 17335, 30267, 30305, 30343, 30723, 30761, 30799, 65945, 65976, 66007, 84450, 84476, 84502, 84571, 84595, 84619, 105355, 105386, 105417, 105727, 105758, 105789, 134229, 134253, 134277, 161761, 172229, 172259, 172289, 172370, 172398, 172426, 196170, 196205, 196240, 196590, 196625, 196660, 228932, 228960, 228988, 293641, 293676, 293711, 293807, 293840, 293873, 321377, 321417, 321457, 321857, 321897, 321937, 358999, 359032, 359065, 378782, 378810, 378838, 378913, 378939, 378965, 401205, 401238, 401271, 401601, 401634, 401667, 432023, 432049, 432075, 467875, 467907, 467939, 468026, 468056, 468086, 493334, 493371, 493408, 493778, 493815, 493852, 528040, 528070, 528100, 596607, 596644, 596681, 596783, 596818, 596853, 625861, 625903, 625945, 626365, 626407, 626449, 665427, 665462, 665497, 687693, 687728, 687763, 687859, 687892, 687925, 715429, 715469, 715509, 715909, 715949, 715989, 753051, 753084, 753117, 775003, 775040, 775077, 775179, 775214, 775249, 804257, 804299, 804341, 804761, 804803, 804845, 953894, 953934, 953974, 954058, 954100, 954142]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testValidate(org.springjutsu.validation.executors.impl.ExactLengthRuleExecutorTest)')","[16969, 17000, 17031, 29659, 29697, 29735, 30115, 30153, 30191, 65697, 65728, 65759, 84008, 84034, 84060, 84129, 84153, 84177, 104859, 104890, 104921, 105231, 105262, 105293, 134037, 134061, 134085, 161679, 171715, 171745, 171775, 171856, 171884, 171912, 195610, 195645, 195680, 196030, 196065, 196100, 228708, 228736, 228764, 293037, 293072, 293107, 293203, 293236, 293269, 320737, 320777, 320817, 321217, 321257, 321297, 358735, 358768, 358801, 378304, 378332, 378360, 378435, 378461, 378487, 400677, 400710, 400743, 401073, 401106, 401139, 431815, 431841, 431867, 467325, 467357, 467389, 467476, 467506, 467536, 492742, 492779, 492816, 493186, 493223, 493260, 527800, 527830, 527860, 595967, 596004, 596041, 596143, 596178, 596213, 625189, 625231, 625273, 625693, 625735, 625777, 665147, 665182, 665217, 687089, 687124, 687159, 687255, 687288, 687321, 714789, 714829, 714869, 715269, 715309, 715349, 752787, 752820, 752853, 774363, 774400, 774437, 774539, 774574, 774609, 803585, 803627, 803669, 804089, 804131, 804173, 953042, 953082, 953122, 953206, 953248, 953290]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '(.*)', 'account')",[848061]
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testEverythingNestedUnderTemplateDefinition(org.springjutsu.validation.integrationTests.NestingIntegrationTest)')","[19218, 49837, 53485, 74346, 93017, 94180, 121320, 124296, 140733, 163429, 182140, 183483, 214195, 217555, 236520, 305232, 306800, 341977, 345817, 367942, 388021, 389274, 418200, 421368, 439069, 478458, 479891, 512389, 515941, 536170, 608870, 610528, 647491, 651523, 674912, 699284, 700852, 736029, 739869, 761994, 787266, 788924, 825887, 829919, 1097622, 1099384]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testHasChildren(org.springjutsu.validation.rules.ValidationRuleTest)')","[24981, 26997, 63894, 81788, 101028, 102680, 132633, 161265, 169147, 191295, 193155, 227076, 290034, 315817, 317937, 356818, 375910, 396604, 398360, 430297, 464583, 488185, 490149, 526054, 592790, 620027, 622251, 663116, 684086, 709869, 711989, 750870, 771186, 798423, 800647, 947227, 947717]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'lastName')","[942576, 942609, 942642, 942674, 942709, 942743, 942778, 942812, 942848, 942883, 942918, 942952, 943057, 943092, 943126, 943159, 945292, 945325, 945358, 945390, 945425, 945459, 945494, 945528, 945564, 945599, 945634, 945668, 945773, 945808, 945842, 945875, 1012415, 1012449, 1012483, 1012516, 1012552, 1012587, 1012623, 1012658, 1012695, 1012731, 1013012, 1013047, 1013155, 1013191, 1013297, 1013331, 1022563, 1022599, 1034614, 1034649, 1034684, 1034718, 1034755, 1034791, 1034828, 1034864, 1034902, 1034939, 1034976, 1035012, 1035123, 1035160, 1035196, 1035231, 1042729, 1042766, 1042803, 1042839, 1042878, 1042916, 1042955, 1042993, 1043033, 1043072, 1043111, 1043149, 1043266, 1043305, 1043343, 1043380, 1046723, 1046759, 1046795, 1046830, 1049764, 1049800, 1049836, 1049871, 1052877, 1052913, 1052949, 1052984, 1059470, 1059506, 1059542, 1059577, 1062484, 1062518, 1062552, 1062585, 1062621, 1062656, 1062692, 1062727, 1062764, 1062800, 1062836, 1062871, 1062979, 1063015, 1063050, 1063084, 1064809, 1064843, 1064877, 1064910, 1064946, 1064981, 1065017, 1065052, 1065089, 1065125, 1065232, 1065267, 1065375, 1065411, 1065517, 1065551, 1067276, 1067310, 1067344, 1067377, 1067413, 1067448, 1067484, 1067519, 1067556, 1067592, 1067699, 1067734, 1067842, 1067878, 1067984, 1068018, 1072938, 1072972, 1073006, 1073039, 1073075, 1073110, 1073146, 1073181, 1073218, 1073254, 1073361, 1073396, 1073504, 1073540, 1073646, 1073680, 1075405, 1075439, 1075473, 1075506, 1075542, 1075577, 1075613, 1075648, 1075685, 1075721, 1075828, 1075863, 1075971, 1076007, 1076113, 1076147, 1105413, 1105449, 1105485, 1105520, 1105558, 1105595, 1105633, 1105670, 1105709, 1105747, 1105785, 1105822, 1105936, 1105974, 1106011, 1106047, 1132543, 1132579, 1132615, 1132650, 1133469, 1133504, 1133539, 1133573, 1133610, 1133646, 1133683, 1133719, 1133757, 1133794, 1134555, 1134591, 1134700, 1134737, 1134775, 1134812, 1134851, 1134889, 1134927, 1134964, 1135078, 1135116, 1163389, 1163423, 1163457, 1163490, 1163526, 1163561, 1163597, 1163632, 1163669, 1163705, 1164807, 1164844, 1164956, 1164994, 1165033, 1165071, 1165111, 1165150, 1167783, 1167821, 1167936, 1167975, 1168015, 1168054, 1168095, 1168135]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testValidate(org.springjutsu.validation.executors.impl.AlphanumericRuleExecutorTest)')","[16786, 29317, 29773, 65542, 83761, 83884, 104580, 104952, 133917, 161618, 171428, 171571, 195295, 195715, 228568, 292700, 292868, 320377, 320857, 358570, 378037, 378170, 400380, 400776, 431685, 467018, 467171, 492409, 492853, 527650, 595610, 595788, 624811, 625315, 664972, 686752, 686920, 714429, 714909, 752622, 774006, 774184, 803207, 803711, 952321, 952483]"
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', 'emailAddress matches')","[1131239, 1131273]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'acquisitions[1].customers.firstName')","[994409, 994443]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'dontSkipMeFromXml.name')","[1081176, 1081210, 1081688, 1081723, 1085440, 1085474, 1085952, 1085987, 1089764, 1089798, 1090276, 1090311, 1094812, 1094846, 1095324, 1095359]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testCollectionStrategyValidateMembers(org.springjutsu.validation.integrationTests.CollectionIntegrationTest)')","[36043, 36081, 36119, 41211, 41249, 41287, 69789, 69820, 69851, 88493, 88519, 88545, 110067, 110098, 110129, 114283, 114314, 114345, 137205, 137229, 137253, 176908, 176938, 176968, 201490, 201525, 201560, 206250, 206285, 206320, 232404, 232432, 232460, 299115, 299150, 299185, 327457, 327497, 327537, 332897, 332937, 332977, 363091, 363124, 363157, 383143, 383171, 383199, 406221, 406254, 406287, 410709, 410742, 410775, 435247, 435273, 435299, 472872, 472904, 472936, 498958, 498995, 499032, 503990, 504027, 504064, 531760, 531790, 531820, 602399, 602436, 602473, 632245, 632287, 632329, 637957, 637999, 638041, 669767, 669802, 669837, 693167, 693202, 693237, 721509, 721549, 721589, 726949, 726989, 727029, 757143, 757176, 757209, 780795, 780832, 780869, 810641, 810683, 810725, 816353, 816395, 816437, 978671, 978711, 978751, 980491, 980533, 980575]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'org.springjutsu.validation.integrationTests.NestingIntegrationTest')","[1126960, 1126984, 1127009, 1127033]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', 'customers.firstName')","[981212, 981246, 981280, 981313, 981349, 981384, 981490, 981526, 981563, 981599, 981637, 981674, 981711, 981747, 981784, 981820, 981858, 981895, 983537, 983573, 983610, 983646, 983684, 983721, 984520, 984556, 984665, 984702, 984740, 984777, 984816, 984854, 984892, 984929, 984967, 985004, 985043, 985081, 986766, 986803, 986841, 986878, 986917, 986955, 991407, 991441, 991475, 991508, 991544, 991579, 991615, 991650, 991687, 991723, 991759, 991794, 991830, 991865, 991902, 991938, 991974, 992009, 992117, 992153, 992327, 992362, 992398, 992433, 992470, 992506, 992542, 992577, 992685, 992721, 992894, 992928, 992962, 992995, 993031, 993066, 993172, 993208, 993245, 993281, 993319, 993356, 993393, 993429, 993540, 993577, 993756, 993792, 993829, 993865, 993903, 993940, 993977, 994013, 994124, 994161, 994339, 994374, 994480, 994516, 994553, 994589, 994627, 994664, 994701, 994737, 994774, 994810, 994848, 994885, 994922, 994958, 995069, 995106, 997618, 997652, 997686, 997719, 997755, 997790, 997826, 997861, 997898, 997934, 997970, 998005, 998041, 998076, 998113, 998149, 999748, 999783, 999819, 999854, 999891, 999927]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'isEL', '\\$\\{.+\\}', '${model.lastName}')","[1025637, 1025672, 1026569, 1026605, 1027577, 1027613, 1028606, 1028643]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testMessageLookupGivenRuleNameErrorCodeWithPrefix(org.springjutsu.validation.integrationTests.MessageLookupIntegrationTest)')","[32205, 36765, 66782, 85854, 106936, 110656, 134877, 162028, 173861, 197955, 202155, 229688, 295558, 323417, 328217, 359890, 380300, 402888, 406848, 432725, 469621, 495221, 499661, 528850, 598638, 628003, 633043, 666372, 689610, 717469, 722269, 753942, 777034, 806399, 811439, 957386, 960276]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testFindFirstMatchingRestPathBasic(org.springjutsu.validation.util.RequestUtilsTest)')","[23453, 62646, 80389, 99780, 131665, 160995, 167528, 189887, 225948, 242364, 288140, 314209, 355490, 374401, 395276, 429249, 462854, 486697, 524846, 542432, 590786, 618339, 661708, 682192, 708261, 749542, 769182, 796735, 840509, 844671]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'null')","[17, 35, 74, 240096, 261968, 540002, 563216]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'org.springjutsu.validation.dsl.PathHelperTest')","[1178242, 1178266, 1178291, 1178315]"
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', '${jUnitTestName.methodName}')","[1130383, 1130418, 1130848, 1130884, 1131596, 1131632, 1132028, 1132064, 1132396, 1132433]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'ExtendedLessSkippablePerson.class')",[1142282]
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testValidationManagerNamed(org.springjutsu.validation.namespace.ValidationConfigurationDefinitionParserTest)')","[25754, 27614, 64271, 82222, 101661, 103185, 132926, 161348, 169649, 192008, 193724, 227417, 290621, 316630, 318586, 357219, 376378, 397277, 398897, 430614, 465119, 488938, 490750, 526419, 593411, 620880, 622932, 663541, 684673, 710682, 712638, 751271, 771807, 799276, 801328, 948319, 949678]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', ""${'Literal SPEL Value Lookup Successful'}"")","[971615, 971650, 972117, 972153]"
"('Description.java', 'org.junit.runner.Description', 'getClassName', '(.*)\\((.*)\\)', 'testAddDefaultRuleExecutors(org.springjutsu.validation.executors.RuleExecutorContainerTest)')","[9455, 9495, 9535, 15313, 15346, 15379, 148369, 148397, 148425, 155724, 155757, 155790, 160378, 160404, 160430, 248171, 248203, 248235, 256426, 256463, 256500, 261768, 261798, 261828, 269513, 269550, 269587, 278893, 278935, 278977, 285095, 285130, 285165, 447291, 447321, 447351, 455096, 455131, 455166, 460094, 460122, 460150, 548611, 548645, 548679, 557316, 557355, 557394, 563002, 563034, 563066, 571191, 571230, 571269, 581021, 581065, 581109, 587567, 587604, 587641, 1185939, 1185976, 1186013, 1195319, 1195361, 1195403, 1201521, 1201556, 1201591, 1208145, 1208184, 1208223, 1217975, 1218019, 1218063, 1233985, 1234025, 1234065, 1234645, 1234687, 1234729]"
"('SPELResolver.java', 'org.springjutsu.validation.spel.SPELResolver', 'resolveSPELString', '\\$\\{(.(?!\\$\\{))+\\}', '${lastName}')","[972891, 972926, 1011921, 1011956, 1016066, 1016101, 1021911, 1021947, 1064315, 1064350, 1066782, 1066817, 1072444, 1072479, 1074911, 1074946]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testConvertNullRuleArgument(org.springjutsu.validation.ValidationManagerTest)')","[7975, 9895, 14488, 147544, 154503, 156087, 159728, 164931, 247226, 255057, 256833, 261018, 268418, 277339, 279355, 284220, 446406, 453801, 455481, 459394, 547606, 555873, 557745, 562202, 570036, 579393, 581505, 586642, 1184844, 1193765, 1195781, 1200646, 1206990, 1216347, 1218459, 1231931, 1232741]"
"('PathUtils.java', 'org.springjutsu.validation.util.PathUtils', 'containsEL', '.*\\$\\{.+\\}.*', '${currentModel.emailAddress}')","[1013435, 1013469, 1013503, 1013536, 1013572, 1013607, 1013643, 1013678, 1016830, 1016865, 1016900, 1016934, 1016971, 1017007, 1017044, 1017080, 1017469, 1017505, 1017616, 1017653]"
"('Description.java', 'org.junit.runner.Description', 'parseMethod', '(.*)\\((.*)\\)', 'testNestedRules(org.springjutsu.validation.dsl.ValidationRuleBuilderTest)')","[19978, 59413, 77818, 96514, 96949, 129132, 143421, 164117, 186185, 186688, 223015, 239656, 309962, 310550, 352057, 371638, 391792, 392261, 426516, 441981, 482777, 483314, 521713, 539530, 613874, 614496, 658075, 678832, 704014, 704602, 746109, 765690, 792270, 792892, 836471, 1176945, 1177587]"
